data,regiao,operacao,original,temperatura_maxima,temperatura_minima,status
2008-04-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-04-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,18.0,Normal
2008-04-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,14.0,Normal
2008-04-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,16.0,Normal
2008-04-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-04-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,10.0,Normal
2008-04-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,12.0,Normal
2008-04-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,13.0,Normal
2008-04-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-04-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,10.0,Normal
2008-04-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,10.0,Normal
2008-04-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,13.0,Normal
2008-04-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-04-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,15.0,Normal
2008-04-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,10.0,Normal
2008-04-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,12.0,Normal
2008-04-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-04-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,14.0,Normal
2008-04-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,10.0,Normal
2008-04-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,11.0,Normal
2008-04-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-04-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,19.0,Normal
2008-04-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,11.0,Normal
2008-04-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,13.0,Normal
2008-04-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-04-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,15.0,Normal
2008-04-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,11.0,Normal
2008-04-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,12.0,Normal
2008-04-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-04-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,10.0,Normal
2008-04-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,18.0,Normal
2008-04-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,18.0,Normal
2008-04-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-04-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.0,17.0,Normal
2008-04-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.0,17.0,Normal
2008-04-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.0,16.0,Normal
2008-04-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.0,16.0,Normal
2008-05-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.0,14.0,Normal
2008-05-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,19.0,18.0,Normal
2008-05-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,16.0,Normal
2008-05-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,10.0,Normal
2008-05-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.0,9.0,Normal
2008-05-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,10.0,Normal
2008-05-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,10.0,Normal
2008-05-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,12.0,Normal
2008-05-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.0,11.0,Normal
2008-05-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,15.0,Normal
2008-05-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,10.0,Normal
2008-05-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,9.0,Normal
2008-05-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,8.0,Normal
2008-05-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,9.0,Normal
2008-05-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,6.0,Normal
2008-05-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,8.0,Normal
2008-05-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,6.0,Normal
2008-05-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,7.0,Normal
2008-05-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,5.0,Normal
2008-05-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,13.0,Normal
2008-05-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,8.0,Normal
2008-05-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,7.0,Normal
2008-05-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,9.0,Normal
2008-05-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,7.0,Normal
2008-05-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,9.0,Normal
2008-05-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,10.0,Normal
2008-05-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,34.0,16.0,Normal
2008-05-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,10.0,Normal
2008-05-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,15.0,Normal
2008-05-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.0,-9.0,Normal
2008-05-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,14.0,Normal
2008-05-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,11.0,Normal
2008-05-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,14.0,Normal
2008-05-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,12.0,Normal
2008-05-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.0,14.0,Normal
2008-05-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,11.0,Normal
2008-05-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,12.0,Normal
2008-05-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,11.0,Normal
2008-05-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,13.0,Normal
2008-05-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,15.0,Normal
2008-05-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.0,13.0,Normal
2008-05-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,13.0,Normal
2008-05-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,12.0,Normal
2008-05-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.0,16.0,Normal
2008-05-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.0,15.0,Normal
2008-05-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.0,14.0,Normal
2008-05-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,14.0,Normal
2008-05-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,32.0,13.0,Normal
2008-05-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,22.0,16.0,Normal
2008-05-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,34.0,16.0,Normal
2008-05-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,32.0,13.0,Normal
2008-05-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,10.0,Normal
2008-05-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,14.0,Normal
2008-05-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,18.0,Normal
2008-05-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,10.0,Normal
2008-05-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,10.0,Normal
2008-05-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,16.0,Normal
2008-05-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,12.0,Normal
2008-05-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,15.0,Normal
2008-05-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,10.0,Normal
2008-05-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,9.0,Normal
2008-05-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,13.0,Normal
2008-05-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,10.0,Normal
2008-05-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,0.0,Normal
2008-05-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,15.0,Normal
2008-05-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,12.0,Normal
2008-05-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,10.0,Normal
2008-05-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,15.0,Normal
2008-05-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,-1.0,Normal
2008-05-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.0,17.0,Normal
2008-05-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,17.0,Normal
2008-05-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,14.0,Normal
2008-05-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,15.0,Normal
2008-05-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,14.0,Normal
2008-05-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,16.0,Normal
2008-05-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,15.0,Normal
2008-05-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,13.0,Normal
2008-05-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,16.0,Normal
2008-05-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,10.0,Normal
2008-05-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,12.0,Normal
2008-05-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,10.0,Normal
2008-05-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,11.0,Normal
2008-05-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-20,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,14.0,Normal
2008-05-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,10.0,Normal
2008-05-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,11.0,Normal
2008-05-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,15.0,Normal
2008-05-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,9.0,Normal
2008-05-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-21,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,13.0,Normal
2008-05-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,10.0,Normal
2008-05-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,10.0,Normal
2008-05-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,13.0,Normal
2008-05-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,11.0,Normal
2008-05-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-22,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,14.0,Normal
2008-05-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,10.0,Normal
2008-05-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,10.0,Normal
2008-05-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,15.0,Normal
2008-05-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,10.0,Normal
2008-05-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-23,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,13.0,Normal
2008-05-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,10.0,Normal
2008-05-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,10.0,Normal
2008-05-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,13.0,Normal
2008-05-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,11.0,Normal
2008-05-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-24,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,12.0,Normal
2008-05-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,10.0,Normal
2008-05-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,12.0,Normal
2008-05-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,13.0,Normal
2008-05-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,10.0,Normal
2008-05-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,19.0,Normal
2008-05-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,10.0,Normal
2008-05-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,14.0,Normal
2008-05-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,12.0,Normal
2008-05-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,11.0,Normal
2008-05-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,18.0,Normal
2008-05-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,18.0,Normal
2008-05-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,10.0,Normal
2008-05-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,12.0,Normal
2008-05-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,11.0,Normal
2008-05-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,9.0,Normal
2008-05-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.0,10.0,Normal
2008-05-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,16.0,Normal
2008-05-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,10.0,Normal
2008-05-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,11.0,Normal
2008-05-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,10.0,Normal
2008-05-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,9.0,Normal
2008-05-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,10.0,10.0,Normal
2008-05-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,13.0,Normal
2008-05-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,15.0,Normal
2008-05-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.0,14.0,Normal
2008-05-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,18.0,Normal
2008-05-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.0,15.0,Normal
2008-05-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,10.0,10.0,Normal
2008-05-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,18.0,Normal
2008-05-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,22.0,14.0,Normal
2008-05-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,14.0,Normal
2008-05-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.0,18.0,Normal
2008-05-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,16.0,Normal
2008-05-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.0,10.0,Normal
2008-05-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,13.0,Normal
2008-05-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,12.0,Normal
2008-05-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,14.0,Normal
2008-05-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.0,14.0,Normal
2008-05-31,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.0,10.0,Normal
2008-06-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,12.0,Normal
2008-06-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,14.0,Normal
2008-06-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.0,11.0,Normal
2008-06-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,16.0,12.0,Normal
2008-06-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,10.0,Normal
2008-06-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,11.0,Normal
2008-06-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,13.0,Normal
2008-06-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,9.0,Normal
2008-06-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,10.0,10.0,Normal
2008-06-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,11.0,Normal
2008-06-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,9.0,Normal
2008-06-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,9.0,Normal
2008-06-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,13.0,Normal
2008-06-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,10.0,Normal
2008-06-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,9.0,Normal
2008-06-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.0,16.0,Normal
2008-06-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,15.0,Normal
2008-06-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,16.0,Normal
2008-06-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,16.0,Normal
2008-06-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,13.0,Normal
2008-06-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,14.0,Normal
2008-06-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,13.0,Normal
2008-06-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,15.0,Normal
2008-06-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,14.0,Normal
2008-06-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,12.0,Normal
2008-06-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,10.0,Normal
2008-06-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,13.0,Normal
2008-06-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,10.0,Normal
2008-06-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,13.0,Normal
2008-06-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,10.0,10.0,Normal
2008-06-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,11.0,Normal
2008-06-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,10.0,Normal
2008-06-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,13.0,Normal
2008-06-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,18.0,Normal
2008-06-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,12.0,Normal
2008-06-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,10.0,10.0,Normal
2008-06-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,13.0,Normal
2008-06-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,16.0,16.0,Normal
2008-06-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,16.0,Normal
2008-06-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,17.0,Normal
2008-06-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,17.0,Normal
2008-06-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,10.0,10.0,Normal
2008-06-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,12.0,Normal
2008-06-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,34.0,16.0,Normal
2008-06-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,16.0,Normal
2008-06-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,10.0,Normal
2008-06-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,14.0,Normal
2008-06-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.0,12.0,Normal
2008-06-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,14.0,Normal
2008-06-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,14.0,Normal
2008-06-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,15.0,Normal
2008-06-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,14.0,Normal
2008-06-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,10.0,10.0,Normal
2008-06-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,11.0,Normal
2008-06-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,24.0,Normal
2008-06-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,10.0,Normal
2008-06-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,11.0,Normal
2008-06-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,16.0,Normal
